"NumerodoAluno";"SIUPTAnoLetivo";"kMotivoDeAnulacaoSuspens";"Resultado";"snome";"estado";"TextoRequerimento";"tamanho";"Inicio";"Filtro_A";"filtro_B";"Categoria"
"47656";"2022/2023";"6";"Deferido";"Motivos financeiros";"Despachado";"ANULACAO DA MATRICULA EXTERNA MOTIVO: NESTE MOMENTO, CONTRA A MINHA VONTADE, REALIZO O PEDIDO DE ANULACAO DA MINHA MATRICULA EXTERNA NA LICENCIATURA DE PSICOLOGIA DEVIDO A MINHA INCOMPATIBILIDADE FINANCEIRA E OUTROS MOTIVOS PESSOAIS QUE ME IMPEDEM DE CONTINUAR A INTEGRAR A INSTITUICAO. ESPERO QUE A MINHA SITUACAO FIQUE DEVIDAMENTE REGULARIZADA, PARA QUE ASSIM QUE ME FOR POSSIVEL, VOLTE A INGRESSAR SEM QUALQUER ENTRAVE. PECO A COMPREENSAO DOS VOSSOS SERVICOS E AGRADECO A DISPONIBILIDADE QUE TIVERAM ATE AGORA COM A MINHA SITUACAO. OBRIGADA PELA ATENCAO E AGUARDO A VOSSA DECISAO.";"0";"Anulação da matrícula externa Motivo";"ANULACAO";"Motivos financeiros";"MOTIVOS FINANCEIROS"
"47961";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"ANULACAO DE MATRICULA NO ANO DE 2022/2023 NO CURSO DE GESTAO MOTIVO: VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA NO CURSO DE GESTAO NO ANO DE 2022/2023, UMA VEZ QUE NA 2FASE ENTREI NO CONCURSO NACIONAL DE ACESSO E DADA A INCOMPATIBILIDADE DE HORARIOS QUE A UPT DISPONIBILIZOU ERA ME IMPOSSIVEL MANTER ME MATRICULADA NA MESMA E TAMBEM DADO QUE FIQUEI NESSA OUTRA INSTITUICAO PREFIRO ESSA, ASSIM AGRADECO A ANULACAO DA MATRICULA O MAIS BREVE POSSIVEL POIS JA ME ENCONTRO A FREQUENTAR A OUTRA INSTITUICAO PUBLICA SENDO QUE NAO CHEGUEI A FREQUENTAR A UPT EM MOMENTO ALGUM. FICO A AGUARDAR A CONFIRMACAO!";"0";"Anulação de matrícula no ano de 2022/2023 no curso de Gestão Motivo";"ANULACAO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47750";"2022/2023";"4";"Deferido";"Curso não cumpre expectativas";"Despachado";"ANULACAO DE MATRICULA MOTIVO: O CURSO NAO CUMPRE AS EXPECTATIVAS.";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Curso não cumpre expectativas";"NAO IDENTIFICACAO COM O CURSO"
"47202";"2022/2023";"2";"Deferido";"Opção por outra Universidade a que também me candidatei";"Despachado";"PEDIDO DE ANULACAO/CANCELAMENTO DE MATRICULA, ANO LETIVO 2022/23 MOTIVO: FUI COLOCADO NUMA UNIVERSIDADE PUBLICA. POR MOTIVOS FINANCEIROS, TIVE DE DESISTIR DO CURSO DE ENGENHARIA INFORMATICA, NA UNIVERSIDADE PORTUCALENSE.&#13; COMO PODEM VERIFICAR, DESDE O INICIO DO ANO LETIVO, NUNCA DEI ENTRADA NA V/UNIVERSIDADE, OU SEJA, NAO FREQUENTEI NENHUMA AULA.&#13; &#13; AGRADECO QUE ATUALIZEM A MINHA SITUACAO, COM A MAIOR BREVIDADE POSSIVEL.&#13; &#13; SEM OUTRO ASSUNTO DE MOMENTO, GRATO PELA ATENCAO DISPENSADA.&#13; &#13; ATENTAMENTE,&#13; VITOR PINTO (ALUNO Nº 47202)";"0";""Pedido de anulação/cancelamento de matricula, ano letivo 2022/23 Motivo";""PEDIDO";"Opção por outra Universidade a que também me candidatei";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"47750";"2022/2023";"4";"Deferido";"Curso não cumpre expectativas";"Despachado";"ANULACAO DE MATRICULA MOTIVO: O CURSO NAO CUMPRE AS EXPECTATIVAS.";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Curso não cumpre expectativas";"NAO IDENTIFICACAO COM O CURSO"
"47984";"2022/2023";"9";"Deferido";"Outros acima não identificados";"Despachado";"ANULACAO DE MATRICULA MOTIVO: OUTROS A CIMA NAO IDENTIFICADOS";"0";"Anulação de matrícula  Motivo";"ANULACAO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"42624";"2022/2023";"9";"NULL";"Outros acima não identificados";"Cancelado";"PEDIDO DE ANULACAO DE MATRICULA MOTIVO: EXMOS(AS) SENHORES(AS),&#13; &#13; ANTES DE MAIS, APRESENTO OS MEUS CUMPRIMENTOS.&#13; &#13; INFELIZMENTE, POR FALECIMENTO DE FAMILIAR (MAE) E DEPENDENCIA TOTAL DE PAI, VEJO-ME OBRIGADA A SOLICITAR A V.AS EX.S, O CANCELAMENTO DA MINHA MATRICULA, RELATIVA AO ANO LETIVO DE 2022/2023, REFERENTE A LICENCIATURA EM DIREITO, QUE TENHO NESSA INSTITUICAO.&#13; &#13; AGRADECO INFORMACAO/ORIENTACAO, DE COMO PROCEDER, SE ESTA COMUNICACAO POR E-MAIL, NAO FOR O SUFICIENTE.&#13; &#13; DESDE JA AGRADECO TODAS A ATENCAO DISPENSADA.&#13; &#13; ANA PAULA NOGUEIRA&#13; ALUNA 42624&#13; L.DIREITO (3º ANO)";"0";""Pedido de anulação de matricula Motivo";""PEDIDO";"Outros acima não identificados";"OUTROS ACIMA NAO IDENTIFICADOS"
"37937";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO MATRICULA MOTIVO DE: BOM DIA, E COM TRISTEZA QUE ESCREVO O PRESENTE REQUERIMENTO. POR RAZOES DE CARACTER PESSOAL/FAMILIAR, VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA. A RAZAO PELA QUAL PECO O RESPECTIVO CANCELAMENTO, DEVE-SE AO FACTO, DO MEU PAI, ME TER COLOCADO LITERALMENTE FORA DE CASA, A MIM E A MINHA FAMILIA (MAE E IRMAO). ESTA SITUACAO VAI TER UM IMPACTO SIGNIFICATIVO NO NOSSO ORCAMENTO FAMILIAR E POR ESSE MOTIVO NAO VOU CONSEGUIR SUPORTAR O VALOR DAS PROPINAS, POIS, VOU TER OUTRAS MUITAS RESPONSABILIDADES, QUE NAO TINHA ATE ENTAO. ESPERO QUE SEJA UM ATE BREVE. MELHORES CUMPRIMENTOS.";"0";""Anulação matrícula  Motivo de";""ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37937";"2016/2017";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO MATRICULA (CONTINUACAO) MOTIVO DE: QUERO PEDIR A V. EXAS, SE FOR POSSIVEL, A DEVOLUCAO DO VALOR DA MINHA MATRICULA, PORQUE, E EXTREMAMENTE IMPORTANTE CONSEGUIR RECUPERAR ESSE VALOR NESTA FASE COMPLICADA DA MINHA VIDA, VALOR, QUE INFELIZMENTE FOI INVESTIDO EM VAO, TENDO EM CONTA OS ACONTECIMENTOS. FAREI TODOS OS POSSIVEIS PARA ORGANIZAR A MINHA VIDA NO DECORRER DESTE ANO DE FORMA A QUE CONSIGA ENTRAR NA UPT NO PROXIMO ANO LECTIVO, POIS, E ESSE O MEU GRANDE OBJECTIVO. OBRIGADO PELO COMPREENSAO. MELHORES CUMPRIMENTOS. DIOGO BRAGA.";"0";"Anulação matrícula (continuação) Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38241";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: VENHO POR ESTE MEIO REQUERER A ANULACAO DA MATRICULA, DERIVADO DO FACTO DE TER SIDO ADMITIDO NOUTRA FACULDADE APENAS DOIS DIAS APOS TER EFETUADO A MATRICULA NA VOSSA INSTITUICAO.  AGRADECO A VOSSA MELHOR ATENCAO PARA ESTE ASSUNTO.  COM OS MELHORES CUMPRIMENTOS,  SEBASTIAO MOREIRA";"0";"Anulação de matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38241";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DE MATRICULA MOTIVO DE: VENHO POR ESTE MEIO REQUISITAR A ANULACAO DE MATRICULA PELO FACTO DE TER SIDO ADMITIDO NOUTRA INSTITUICAO. TENDO EM CONTA QUE A MATRICULA E A PRIMEIRA PROPINA FORAM LIQUIDADAS POR MIM APENAS HA DOIS DIAS VENHO RESPEITOSAMENTE SOLICITAR O REEMBOLSO DA RESPETIVA VERBA  AGRADECO DESDE JA A VOSSA MELHOR ATENCAO PARA ESTE ASSUNTO.  COM OS MELHORES CUMPRIMENTOS,   SEBASTIAO MOREIRA";"0";"Anulação de matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37743";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA E REEMBOLSO DO VALOR DA PROPINA MOTIVO DE: VENHO POR ESTE MEIO SOLICITAR A VOSSA EXCELENCIA A ANULACAO DA MATRICULA E O REEMBOLSO DO VALOR DA PROPINA DO MES DE SETEMBRO. A ANULACAO DEVE-SE AO FACTO DE ESTAR TAMBEM MATRICULADA NOUTRO ESTABELECIMENTO DE ENSINO SUPERIOR. E COM MUITA TRISTEZA QUE ME VEJO OBRIGADA A SOLICITAR ESTE PEDIDO, UMA VEZ QUE DURANTE O CURTO PERIODO QUE CA ESTIVE SENTI-ME MUITO BEM ACOLHIDA POR PARTE DE TODOS OS COLABORADORES DESTA UNIVERSIDADE.   COM OS MELHORES CUMPRIMENTOS,  CATARINA GUEDES";"0";"Anulação da matricula e reembolso do valor da propina Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37917";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: BOA TARDE,  VENHO POR ESTE MEIO PEDIR A ANULACAO DA MATRICULA POIS CONSEGUI ENTRAR NA MINHA PRIMEIRA OPCAO (JA HA 2 ANOS QUE TENTAVA ENTRAR), DEPOIS DE NAO ESTAR COLOCADO, LIGARAM-ME A INFORMAR DA COLOCACAO. QUERO ENTAO PROCEDER A ANULACAO DA MATRICULA.  MUITO OBRIGADO, TIAGO RIBEIRO";"0";"Anulação da matrícula  Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38241";"2016/2017";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: ANULACAO DE MATRICULA MOTIVO DE: VENHO POR ESTE MEIO REQUISITAR A ANULACAO DE MATRICULA PELO FACTO DE TER SIDO ADMITIDO NOUTRA INSTITUICAO. TENDO EM CONTA QUE A MATRICULA E A PRIMEIRA PROPINA FORAM LIQUIDADAS POR MIM APENAS HA DOIS DIAS VENHO RESPEITOSAMENTE SOLICITAR O REEMBOLSO DA RESPETIVA VERBA AGRADECO DESDE JA A VOSSA MELHOR ATENCAO PARA ESTE ASSUNTO. COM OS MELHORES CUMPRIMENTOS, SEBASTIAO MOREIRA";"0";"anulação da matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38176";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"SOLICITACAO DE ANULACAO DE MATRICULA 1ºANO GSI MOTIVO DE: POR TER SIDO COLOCADO NA 2 FASE, VENHO POR ESTE MEIO SOLICITAR A RESPECTIVA ANULACAO DA MINHA MATRICULA.  PEDE DEFERIMENTO.";"0";"Solicitação de anulação de matricula 1ºAno GSI Motivo de";"SOLICITACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38127";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"SOLICITO ANULACAO DA MATRICULA DO ANO LETIVO 2016/2017 MOTIVO DE: O ALUNO CONSEGUIU INGRESSAR NA FACULDADE PUBLICA DE DIREITO, ATENDENDO A RAZOES ECONOMICOS OPTA PELA MATRICULA NO ENSINO PUBLICO. SOLICITA A V/ EXAS RESTITUICAO DA QUANTIA PAGA A TITULO DE MATRICULA, TENDO EM CONRTA QUE O ALUNO NUNCA CHEGOU A FREQUENTAR AS INSTALACOES DA UPT - UNIVERSIDADE PORTUCALENSE.  E.R.M  HUGO VELASCO";"0";"Solicito anulação da matrícula do ano letivo 2016/2017 Motivo de";"SOLICITO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"36887";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: MUDANCA DE FACULDADE";"0";"anulação de matrícula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38091";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: VINHA POR ESTE MEIO PEDIR A ANULACAO DA MATRICULA REFERENTE AO ANO LECTIVO 2016/2017. QUERIA PEDIR IMENSA DESCULPA PELO INCOMODO, MAS ENCONTREI NA 2 FASE DA UNIVERSIDADE PUBLICA UMA SOLUCAO FINANCEIRAMENTE MAIS FAVORAVEL PARA MIM E PARA A MINHA FAMILIA. TENDO EM CONTA QUE JA PAGUEI A INSCRICAO, O SEGURO E A MATRICULA QUERIA SOLICITAR A DISPENSA DO PAGAMENTO DA PROPINA DE SETEMBRO E DA TAXA DE ANULACAO DA MATRICULA UMA VEZ QUE SO FREQUENTEI 2 DIAS AULAS.  DESDE JA O MEU MUITO OBRIGADO PELO SEU TEMPO, OS MELHORES CUMPRIMENTOS, DIOGO PAIVA BRANDAO, ALUNO 38091";"0";"Anulação da matricula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"38168";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: ENTREI NA UNIVERSIDADE PUBLICA";"0";"Anulação de matrícula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38078";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: INGRESSEI NOUTRA INSTITUICAO DO ENSINO SUPERIOR";"0";"Anulação da matricula  Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37879";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: VAI SAIR DO PAIS";"0";"anulação da matricula Motivo de";"ANULACAO";"Mudança";"MOTIVACAO PESSOAL"
"38182";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: TER ENTRADO NA PUBLICA";"0";"anulação da matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38132";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: PRETENDO ANULAR A MINHA MATRICULA RELATIVA AO CURSO DE GESTAO, UMA VEZ QUE FUI COLOCADO NOUTRA INSTITUICAO AQUANDO DA SAIDA DOS RESULTADOS DA SEGUNDA FASE DO CONCURSO NACIONAL PUBLICO. AGRADECO A COMPREENSAO E A COLABORACAO.";"0";"Anulação de matrícula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"38339";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: PERMANECER NA ZONA ONDE MORA.";"0";"Anulação da Matricula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"36890";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA ALUNO Nº 36890 MOTIVO DE: VENHO POR ESTE MEIO REQUERER A ANULACAO DA MINHA MATRICULA. ESTA DECISAO FOI TOMADA APOS ALGUNS DIAS DE ANALISE DA MINHA SITUACAO ESCOLAR. ESTA DECISAO FOI CONSEQUENCIA DA MINHA INSATISFACAO PARA COM O CURSO QUE ESTAVA INSERIDO (DIREITO), NAO TENDO NADA A APONTAR PARA A FACULDADE QUE FREQUENTEI NESTE PRIMEIRO SEMESTRE. A PROPRIA DECISAO DEVEU-SE AO FACTO DE AS EXPECTATIVAS QUE TINHA ANTES DE FREQUENTAR ESTE CURSO NAO FORAM CORRESPONDIDAS, PELO QUE PRETENDO SAIR DO MESMO. PECO A DIRECCAO DA UNIVERSIDADE PORTUCALENSE QUE ANALISE A MINHA SITUACAO E FACA JUS A MINHA VONTADE. OBRIGADO";"0";"Anulação da matrícula aluno nº 36890 Motivo de";"ANULACAO";"Insatisfação";"MOTIVACAO PESSOAL"
"37042";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: DEVIDO A ALGUNS IMPREVISTOS A NIVEL FINANCEIROS, NAO TENHO CONDICOES PARA CONTINUAR O PAGAMENTO DAS PROPINAS. PECO, DEVIDO A ESTE MOTIVO E SE FOR POSSIVEL A ANULACAO DA MATRICULA E SEM QUALQUER TIPO DE CUSTO.  CUMPRIMENTOS..";"0";"Anulaçao da matricula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"33868";"2015/2016";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: DESISTENCIA";"0";"Anulação da Matrícula Motivo de";"ANULACAO";"Desistencia";"MOTIVACAO PESSOAL"
"35327";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DA MATRICULA MOTIVO DE: VENHO POR ESTE MEIO PEDIR A ANULACAO DE MATRICULA NO MESTRADO EM PSICOLOGIA CLINICA E DA SAUDE, DE MANEIRA A NAO PAGAR QUALQUER VALOR. MUITO OBRIGADO, CATIA SILVA";"0";"Anulação da matrícula  Motivo de";"ANULACAO";"Saúde";"MOTIVOS DE SAUDE"
"37929";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: NAO HA MEIOS PARA CONTINUAR A PAGAR O CURSO E O MESMO NAO ESTA A CORRESPONDER AS EXPECTATIVAS NAO OBTENDO ASSIM APROVEITAMENTO ESCOLAR.";"0";"Anulação da matrícula  Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38274";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: DEVIDO A DIFICULDADES ECONOMICAS";"0";"Anulação de matricula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"38274";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DE MATRICULA MOTIVO DE: DEVIDO A DIFICULDADES ECONOMICAS";"0";"Anulação de matricula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"37279";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: VENHO POR ESTE MEIO PEDIR A ANULACAO DA MATRICULA DEVIDO A DIFICULDADES FINANCEIRAS.";"0";"Anulação da matrícula  Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"35934";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: MUDANCA DE CURSO.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"35934";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DA MATRICULA MOTIVO DE: TRANSFERENCIA DE INSTITUICAO.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37699";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: DOENCA (COM DOCUMENTO NA SECRETARIA)";"0";"Anulação de matricula Motivo de";"ANULACAO";"Saúde";"MOTIVOS DE SAUDE"
"37944";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA POR CAUSA DE PROBLEMAS FINANCEIROS E PESSOAIS.  SOLICITAVA POR FAVOR QUE ESTA FOSSE FEITA O MAIS RAPIDAMENTE POSSIVEL. OBRIGADA.";"0";"Anulação de matrícula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37944";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DA MATRICULA MOTIVO DE: VENHO POR ESTE MEIO SOLICITAR A ANULACAO DA MINHA MATRICULA. SOLICITAVA POR FAVOR QUE ESTA FOSSE FEITA O MAIS RAPIDAMENTE POSSIVEL. OBRIGADA.";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"37911";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: MOTIVOS FINANCEIROS.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
"37249";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: PROBLEMAS PESSOAIS E COMECAR A TRABALHAR A TEMPO INTEIRO";"0";"Anulação de matricula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38253";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: PENSO QUE SEGUIR GESTAO NAO FOI UMA DECISAO ACERTADA, NAO TENHO MOTIVACAO NEM INTERESSE PELO CURSO EM SI. VENHO DESTE MODO PEDIR A ANULACAO DE MATRICULA DE FORMA A TER ALGUM TEMPO PARA DECIDIR O MEU FUTURO PERCURSO ACADEMICO.";"0";"Anulação da matricula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38048";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA/PAGAMENTO DE PROPINAS MOTIVO DE: BOM DIA, GOSTARIA DE CANCELAR A MINHA MATRICULA DEVIDO AO FACTO QUE NAO ME IDENTIFICO COM O CURSO DE DIREITO. GOSTARIA DE PERGUNTAR QUAIS OS VALORES QUE DEVO, ESTIVE NA UPT E FUI INFORMADA APENAS AGORA QUE TERIA DE PAGAR UM VALOR QUE RONDA OS 1,600€ POIS ESCOLHI PAGAR POR SEMESTRE NO INICIO DO ANO, MAS ESTE SEMESTRE PENSAVA QUE SERIA DIFERENTE, E QUERIA ESTE SEMESTRE PAGAR MENSALMENTE COMO FIZ NO MES DE FEVEREIRO. OU SEJA PAGAR 1002,50€ PELO MES DE MARCO, ABRIL, CANCELAMENTO DA MATRICULA E REQ. E POSSIVEL? OBRIGADA PELA ATENCAO, BEATRIZ CACHIDE";"0";"Anulação da matrícula/Pagamento de propinas Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"36023";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: PRETENDO A ANULAR A MATRICULA PARA PENSAR BEM NO CURSO QUE REALMENTE QUERO. ALEM DISSO PORQUE ENQUANTO PENSO NESSA DECISAO, ESTAREI INSCRITA NO MERCADO DE TRABALHO. AGRADECIA A VOSSA COMPREENSAO E A VOSSA ATENCAO PARA COM O MEU PEDIDO. CUMPRIMENTOS  ISABEL TEIXEIRA";"0";"Anulação da Matrícula Motivo de";"ANULACAO";"Trabalho";"INCOMPATIBILIDADE COM ATIVIDADE PROFISSIONAL"
"38041";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: VOU TROCAR DE CURSO NO PROXIMO ANO LECTIVO";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"38041";"2016/2017";"NULL";"NULL";"NULL";"Cancelado";"ANULACAO DA MATRICULA MOTIVO DE: VOU TROCAR DE CURSO NO PROXIMO ANO LECTIVO";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"37274";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MA TRICULA MOTIVO DE: PECO A MINHA ANULACAO DA MATRICULA NA UNIVERSIDADE POIS NESTE MOMENTO ESTAR APENAS POR CURTOS ESPACOS DE TEMPO EM PORTUGAL E COM ISSO SER IMPOSSIVEL CONSEGUIR ESTAR REGULARMENTE NA FACULDADE PARA PROSSEGUIR COM OS ESTUDOS. DESTACO TAMBEM O FACTO DE NO MES DE ABRIL NAO TER CONSEGUIDO APRESENTAR-ME NA FACULDADE E NO MES DE MAIO ISSO SER TAMBEM UMA IMPOSSIBILIDADE.";"0";"Anulação de ma tricula Motivo de";"ANULACAO";"Motivação Pessoal";"MOTIVACAO PESSOAL"
"38154";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DE MATRICULA MOTIVO DE: DESISTENCIA DO CURSO EM QUESTAO.";"0";"Anulação de matricula Motivo de";"ANULACAO";"Desistencia";"MOTIVACAO PESSOAL"
"37735";"2016/2017";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: VOU MUDAR DE CURSO PARA OUTRA FACULDADE";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"37735";"2016/2017";"NULL";"Indeferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO DE: POR MOTIVOS DE MUDANCA DE CURSO, VOU ANULAR A MATRICULA NESTA UNIVERSIDADE";"0";"Anulação da matrícula Motivo de";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"38221";"2017/2018";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA INSCRICAO MOTIVO: MUDANCA DE CURSO PARA OUTRA INSTITUICAO POR MOTIVO DE NESTA NAO EXISTIR O CURSO PRETENDIDO.  NO SEGUIMENTO DESTE REQUERIMENTO, PECO QUE ME SEJA DEVOLVIDO O VALOR DA INSCRICAO JA PAGO.";"0";"anulação da inscrição Motivo";"ANULACAO";"Mudança de Curso";"NAO IDENTIFICACAO COM O CURSO"
"38615";"2017/2018";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: MATRICULA NOUTRA INSTITUICAO DO ENSINO SUPERIOR";"0";"Anulação da matrícula  Motivo";"ANULACAO";"Mudança Instituição";"OPCAO POR OUTRA UNIVERSIDADE A QUE TAMBEM ME CANDIDATEI"
"39012";"2017/2018";"NULL";"Deferido";"NULL";"Despachado";"ANULACAO DA MATRICULA MOTIVO: POR CARENCIAS ECONOMICAS, E POR FALTA DE SAUDE POR PARTE DO PAI QUE E QUEM SUPORTA AS PROPINAS.";"0";"Anulação da matrícula Motivo";"ANULACAO";"Motivo financeiro";"MOTIVOS FINANCEIROS"
